order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_amount,line_total,line_profit
ITEM-0024059,ORD-012554,PROD-0015,3,133.28,49.86,0.0,399.84,250.26
ITEM-0024060,ORD-012554,PROD-0160,1,279.78,101.48,0.0,279.78,178.3
ITEM-0024061,ORD-012554,PROD-0121,2,36.65,15.93,0.0,73.3,41.44
ITEM-0024062,ORD-012555,PROD-0092,3,696.36,329.11,0.0,2089.08,1101.75
ITEM-0024063,ORD-012556,PROD-0171,2,222.3,111.96,33.34,377.92,154.0
ITEM-0024064,ORD-012557,PROD-0093,1,665.7,288.19,0.0,665.7,377.51
ITEM-0024065,ORD-012557,PROD-0153,1,12.34,6.0,0.0,12.34,6.34
ITEM-0024066,ORD-012558,PROD-0125,2,14.84,6.3,0.0,29.68,17.08
ITEM-0024067,ORD-012558,PROD-0152,3,254.38,163.52,0.0,763.14,272.58
ITEM-0024068,ORD-012558,PROD-0008,3,257.48,142.33,0.0,772.44,345.45
ITEM-0024069,ORD-012559,PROD-0101,2,10.51,4.9,0.0,21.02,11.22
ITEM-0024070,ORD-012559,PROD-0054,3,673.51,351.72,0.0,2020.53,965.37
ITEM-0024071,ORD-012559,PROD-0131,3,235.16,118.91,0.0,705.48,348.75
ITEM-0024072,ORD-012560,PROD-0191,2,353.82,141.69,0.0,707.64,424.26
ITEM-0024073,ORD-012561,PROD-0011,1,908.06,554.12,45.4,862.66,308.54
ITEM-0024074,ORD-012562,PROD-0187,1,465.85,205.36,0.0,465.85,260.49
ITEM-0024075,ORD-012563,PROD-0104,2,24.34,12.08,3.65,41.38,17.22
ITEM-0024076,ORD-012563,PROD-0192,3,443.84,170.23,66.58,1131.78,621.09
ITEM-0024077,ORD-012563,PROD-0020,1,281.0,192.03,42.15,238.85,46.82
ITEM-0024078,ORD-012563,PROD-0115,2,17.83,8.88,2.67,30.32,12.56
ITEM-0024079,ORD-012564,PROD-0059,1,513.82,312.52,25.69,488.13,175.61
ITEM-0024080,ORD-012565,PROD-0053,1,802.15,325.25,40.11,762.04,436.79
ITEM-0024081,ORD-012566,PROD-0147,2,130.44,86.16,0.0,260.88,88.56
ITEM-0024082,ORD-012566,PROD-0024,1,2202.91,887.86,0.0,2202.91,1315.05
ITEM-0024083,ORD-012566,PROD-0030,1,258.42,97.81,0.0,258.42,160.61
ITEM-0024084,ORD-012566,PROD-0132,3,176.9,94.24,0.0,530.7,247.98
ITEM-0024085,ORD-012567,PROD-0171,1,222.3,111.96,11.12,211.18,99.22
ITEM-0024086,ORD-012567,PROD-0190,3,323.87,121.49,16.19,923.04,558.57
ITEM-0024087,ORD-012567,PROD-0051,3,757.84,436.7,37.89,2159.85,849.75
ITEM-0024088,ORD-012568,PROD-0058,1,33.51,15.83,0.0,33.51,17.68
ITEM-0024089,ORD-012568,PROD-0046,1,111.72,52.54,0.0,111.72,59.18
ITEM-0024090,ORD-012569,PROD-0078,2,403.87,182.94,40.39,726.96,361.08
ITEM-0024091,ORD-012569,PROD-0186,1,178.64,112.52,17.86,160.78,48.26
ITEM-0024092,ORD-012569,PROD-0165,2,87.86,52.82,8.79,158.14,52.5
ITEM-0024093,ORD-012570,PROD-0134,1,141.65,91.72,0.0,141.65,49.93
ITEM-0024094,ORD-012570,PROD-0183,2,84.2,35.98,0.0,168.4,96.44
ITEM-0024095,ORD-012570,PROD-0167,3,487.98,175.49,0.0,1463.94,937.47
ITEM-0024096,ORD-012570,PROD-0038,1,78.94,29.22,0.0,78.94,49.72
ITEM-0024097,ORD-012571,PROD-0058,2,33.51,15.83,3.35,60.32,28.66
ITEM-0024098,ORD-012572,PROD-0112,3,10.27,7.01,0.51,29.28,8.25
ITEM-0024099,ORD-012573,PROD-0193,1,120.92,44.83,18.14,102.78,57.95
ITEM-0024100,ORD-012573,PROD-0142,1,91.44,61.76,13.72,77.72,15.96
ITEM-0024101,ORD-012574,PROD-0134,2,141.65,91.72,28.33,226.64,43.2
ITEM-0024102,ORD-012574,PROD-0053,1,802.15,325.25,160.43,641.72,316.47
ITEM-0024103,ORD-012575,PROD-0018,2,1904.94,701.56,0.0,3809.88,2406.76
ITEM-0024104,ORD-012576,PROD-0038,2,78.94,29.22,0.0,157.88,99.44
ITEM-0024105,ORD-012577,PROD-0131,1,235.16,118.91,0.0,235.16,116.25
ITEM-0024106,ORD-012578,PROD-0130,1,61.86,25.24,0.0,61.86,36.62
ITEM-0024107,ORD-012579,PROD-0046,2,111.72,52.54,0.0,223.44,118.36
ITEM-0024108,ORD-012580,PROD-0171,2,222.3,111.96,0.0,444.6,220.68
ITEM-0024109,ORD-012580,PROD-0187,3,465.85,205.36,0.0,1397.55,781.47
ITEM-0024110,ORD-012581,PROD-0174,3,68.0,30.47,6.8,183.6,92.19
ITEM-0024111,ORD-012582,PROD-0150,1,176.47,91.59,0.0,176.47,84.88
ITEM-0024112,ORD-012583,PROD-0135,1,161.12,63.01,0.0,161.12,98.11
ITEM-0024113,ORD-012583,PROD-0063,3,857.26,393.73,0.0,2571.78,1390.59
ITEM-0024114,ORD-012584,PROD-0176,2,256.96,129.73,0.0,513.92,254.46
ITEM-0024115,ORD-012584,PROD-0037,3,58.73,38.95,0.0,176.19,59.34
ITEM-0024116,ORD-012584,PROD-0004,2,918.1,642.56,0.0,1836.2,551.08
ITEM-0024117,ORD-012585,PROD-0069,1,415.71,294.23,0.0,415.71,121.48
ITEM-0024118,ORD-012586,PROD-0067,3,1063.26,426.7,0.0,3189.78,1909.68
ITEM-0024119,ORD-012587,PROD-0009,3,1051.81,420.85,0.0,3155.43,1892.88
ITEM-0024120,ORD-012587,PROD-0133,1,207.44,103.69,0.0,207.44,103.75
ITEM-0024121,ORD-012588,PROD-0053,1,802.15,325.25,0.0,802.15,476.9
ITEM-0024122,ORD-012589,PROD-0077,2,734.34,321.57,0.0,1468.68,825.54
ITEM-0024123,ORD-012590,PROD-0079,2,177.26,73.51,17.73,319.06,172.04
ITEM-0024124,ORD-012591,PROD-0125,1,14.84,6.3,0.0,14.84,8.54
ITEM-0024125,ORD-012591,PROD-0074,1,948.75,408.83,0.0,948.75,539.92
ITEM-0024126,ORD-012592,PROD-0066,3,417.62,172.83,0.0,1252.86,734.37
ITEM-0024127,ORD-012592,PROD-0137,1,166.68,109.1,0.0,166.68,57.58
ITEM-0024128,ORD-012593,PROD-0112,2,10.27,7.01,0.0,20.54,6.52
ITEM-0024129,ORD-012593,PROD-0138,3,312.0,114.25,0.0,936.0,593.25
ITEM-0024130,ORD-012594,PROD-0157,2,119.15,43.35,0.0,238.3,151.6
ITEM-0024131,ORD-012595,PROD-0167,1,487.98,175.49,0.0,487.98,312.49
ITEM-0024132,ORD-012595,PROD-0109,3,83.99,34.52,0.0,251.97,148.41
ITEM-0024133,ORD-012595,PROD-0142,1,91.44,61.76,0.0,91.44,29.68
ITEM-0024134,ORD-012596,PROD-0058,1,33.51,15.83,1.68,31.83,16.0
ITEM-0024135,ORD-012596,PROD-0155,1,299.92,135.3,15.0,284.92,149.62
ITEM-0024136,ORD-012596,PROD-0044,3,157.86,79.55,7.89,449.91,211.26
ITEM-0024137,ORD-012597,PROD-0147,2,130.44,86.16,0.0,260.88,88.56
ITEM-0024138,ORD-012598,PROD-0037,1,58.73,38.95,5.87,52.86,13.91
ITEM-0024139,ORD-012599,PROD-0100,2,183.65,80.83,18.36,330.58,168.92
ITEM-0024140,ORD-012599,PROD-0179,3,569.07,209.01,56.91,1536.48,909.45
ITEM-0024141,ORD-012599,PROD-0126,1,107.32,41.55,10.73,96.59,55.04
ITEM-0024142,ORD-012600,PROD-0031,1,55.69,23.22,2.78,52.91,29.69
ITEM-0024143,ORD-012601,PROD-0182,2,415.31,183.33,0.0,830.62,463.96
ITEM-0024144,ORD-012602,PROD-0050,3,115.4,78.39,0.0,346.2,111.03
ITEM-0024145,ORD-012602,PROD-0191,2,353.82,141.69,0.0,707.64,424.26
ITEM-0024146,ORD-012602,PROD-0067,1,1063.26,426.7,0.0,1063.26,636.56
ITEM-0024147,ORD-012602,PROD-0130,1,61.86,25.24,0.0,61.86,36.62
ITEM-0024148,ORD-012602,PROD-0142,2,91.44,61.76,0.0,182.88,59.36
ITEM-0024149,ORD-012603,PROD-0027,3,90.01,57.62,0.0,270.03,97.17
ITEM-0024150,ORD-012604,PROD-0187,3,465.85,205.36,0.0,1397.55,781.47
ITEM-0024151,ORD-012605,PROD-0080,1,29.16,12.66,0.0,29.16,16.5
ITEM-0024152,ORD-012606,PROD-0200,3,85.95,51.49,0.0,257.85,103.38
ITEM-0024153,ORD-012607,PROD-0134,1,141.65,91.72,7.08,134.57,42.85
ITEM-0024154,ORD-012608,PROD-0182,1,415.31,183.33,62.3,353.01,169.68
ITEM-0024155,ORD-012609,PROD-0199,2,500.93,242.75,0.0,1001.86,516.36
ITEM-0024156,ORD-012610,PROD-0076,2,250.97,90.86,12.55,476.84,295.12
ITEM-0024157,ORD-012610,PROD-0071,3,632.43,267.0,31.62,1802.43,1001.43
ITEM-0024158,ORD-012611,PROD-0045,2,43.56,23.26,0.0,87.12,40.6
ITEM-0024159,ORD-012612,PROD-0055,3,660.14,307.03,0.0,1980.42,1059.33
ITEM-0024160,ORD-012612,PROD-0068,2,77.59,47.71,0.0,155.18,59.76
ITEM-0024161,ORD-012612,PROD-0176,2,256.96,129.73,0.0,513.92,254.46
ITEM-0024162,ORD-012612,PROD-0043,3,322.48,123.79,0.0,967.44,596.07
ITEM-0024163,ORD-012612,PROD-0038,3,78.94,29.22,0.0,236.82,149.16
ITEM-0024164,ORD-012613,PROD-0191,3,353.82,141.69,0.0,1061.46,636.39
ITEM-0024165,ORD-012613,PROD-0056,3,743.82,402.26,0.0,2231.46,1024.68
ITEM-0024166,ORD-012614,PROD-0137,2,166.68,109.1,0.0,333.36,115.16
ITEM-0024167,ORD-012615,PROD-0152,3,254.38,163.52,12.72,724.98,234.42
ITEM-0024168,ORD-012616,PROD-0052,2,664.45,239.02,0.0,1328.9,850.86
ITEM-0024169,ORD-012617,PROD-0107,2,14.58,8.33,0.0,29.16,12.5
ITEM-0024170,ORD-012617,PROD-0124,2,8.45,5.48,0.0,16.9,5.94
ITEM-0024171,ORD-012618,PROD-0016,1,1106.41,602.49,221.28,885.13,282.64
ITEM-0024172,ORD-012619,PROD-0001,1,953.45,349.12,0.0,953.45,604.33
ITEM-0024173,ORD-012619,PROD-0050,1,115.4,78.39,0.0,115.4,37.01
ITEM-0024174,ORD-012620,PROD-0107,3,14.58,8.33,0.0,43.74,18.75
ITEM-0024175,ORD-012620,PROD-0147,1,130.44,86.16,0.0,130.44,44.28
ITEM-0024176,ORD-012620,PROD-0006,2,330.42,180.96,0.0,660.84,298.92
ITEM-0024177,ORD-012620,PROD-0065,3,989.99,433.0,0.0,2969.97,1670.97
ITEM-0024178,ORD-012621,PROD-0184,1,446.69,209.89,0.0,446.69,236.8
ITEM-0024179,ORD-012622,PROD-0044,3,157.86,79.55,0.0,473.58,234.93
ITEM-0024180,ORD-012623,PROD-0098,1,44.14,17.3,0.0,44.14,26.84
ITEM-0024181,ORD-012623,PROD-0015,3,133.28,49.86,0.0,399.84,250.26
ITEM-0024182,ORD-012623,PROD-0085,2,566.01,307.0,0.0,1132.02,518.02
ITEM-0024183,ORD-012624,PROD-0010,2,1052.31,472.02,52.62,1999.38,1055.34
ITEM-0024184,ORD-012625,PROD-0094,2,760.2,287.3,0.0,1520.4,945.8
ITEM-0024185,ORD-012626,PROD-0121,1,36.65,15.93,3.67,32.98,17.05
ITEM-0024186,ORD-012627,PROD-0043,1,322.48,123.79,0.0,322.48,198.69
ITEM-0024187,ORD-012628,PROD-0085,2,566.01,307.0,0.0,1132.02,518.02
ITEM-0024188,ORD-012628,PROD-0022,1,598.01,333.47,0.0,598.01,264.54
ITEM-0024189,ORD-012628,PROD-0105,2,11.07,4.03,0.0,22.14,14.08
ITEM-0024190,ORD-012629,PROD-0129,3,225.93,89.48,0.0,677.79,409.35
ITEM-0024191,ORD-012630,PROD-0071,2,632.43,267.0,0.0,1264.86,730.86
ITEM-0024192,ORD-012631,PROD-0067,3,1063.26,426.7,53.16,3030.3,1750.2
ITEM-0024193,ORD-012631,PROD-0198,2,289.88,175.19,14.49,550.78,200.4
ITEM-0024194,ORD-012631,PROD-0117,1,35.26,15.49,1.76,33.5,18.01
ITEM-0024195,ORD-012632,PROD-0169,1,202.66,124.51,0.0,202.66,78.15
ITEM-0024196,ORD-012632,PROD-0064,1,186.93,122.15,0.0,186.93,64.78
ITEM-0024197,ORD-012633,PROD-0020,3,281.0,192.03,0.0,843.0,266.91
ITEM-0024198,ORD-012634,PROD-0065,2,989.99,433.0,99.0,1781.98,915.98
ITEM-0024199,ORD-012635,PROD-0108,2,61.92,26.64,6.19,111.46,58.18
ITEM-0024200,ORD-012635,PROD-0143,3,147.1,55.66,14.71,397.17,230.19
ITEM-0024201,ORD-012636,PROD-0043,3,322.48,123.79,0.0,967.44,596.07
ITEM-0024202,ORD-012636,PROD-0198,2,289.88,175.19,0.0,579.76,229.38
ITEM-0024203,ORD-012637,PROD-0090,1,483.59,254.08,0.0,483.59,229.51
ITEM-0024204,ORD-012637,PROD-0128,2,193.98,85.06,0.0,387.96,217.84
ITEM-0024205,ORD-012638,PROD-0200,1,85.95,51.49,0.0,85.95,34.46
ITEM-0024206,ORD-012639,PROD-0175,1,450.55,174.7,90.11,360.44,185.74
ITEM-0024207,ORD-012640,PROD-0014,1,639.1,406.85,0.0,639.1,232.25
ITEM-0024208,ORD-012641,PROD-0110,1,46.23,23.26,0.0,46.23,22.97
ITEM-0024209,ORD-012641,PROD-0083,2,430.7,156.43,0.0,861.4,548.54
ITEM-0024210,ORD-012642,PROD-0108,1,61.92,26.64,6.19,55.73,29.09
ITEM-0024211,ORD-012642,PROD-0063,3,857.26,393.73,85.73,2314.59,1133.4
ITEM-0024212,ORD-012642,PROD-0045,1,43.56,23.26,4.36,39.2,15.94
ITEM-0024213,ORD-012642,PROD-0008,2,257.48,142.33,25.75,463.46,178.8
ITEM-0024214,ORD-012643,PROD-0007,1,722.42,399.63,0.0,722.42,322.79
ITEM-0024215,ORD-012644,PROD-0056,3,743.82,402.26,37.19,2119.89,913.11
ITEM-0024216,ORD-012645,PROD-0117,3,35.26,15.49,0.0,105.78,59.31
ITEM-0024217,ORD-012645,PROD-0076,2,250.97,90.86,0.0,501.94,320.22
ITEM-0024218,ORD-012646,PROD-0091,3,740.3,292.13,0.0,2220.9,1344.51
ITEM-0024219,ORD-012647,PROD-0037,3,58.73,38.95,0.0,176.19,59.34
ITEM-0024220,ORD-012648,PROD-0200,3,85.95,51.49,0.0,257.85,103.38
ITEM-0024221,ORD-012648,PROD-0016,3,1106.41,602.49,0.0,3319.23,1511.76
ITEM-0024222,ORD-012648,PROD-0176,1,256.96,129.73,0.0,256.96,127.23
ITEM-0024223,ORD-012648,PROD-0160,2,279.78,101.48,0.0,559.56,356.6
ITEM-0024224,ORD-012648,PROD-0163,3,21.52,12.0,0.0,64.56,28.56
ITEM-0024225,ORD-012649,PROD-0026,2,275.21,110.98,27.52,495.38,273.42
ITEM-0024226,ORD-012650,PROD-0197,2,64.18,39.8,0.0,128.36,48.76
ITEM-0024227,ORD-012650,PROD-0072,3,272.93,113.86,0.0,818.79,477.21
ITEM-0024228,ORD-012651,PROD-0126,2,107.32,41.55,0.0,214.64,131.54
ITEM-0024229,ORD-012651,PROD-0152,2,254.38,163.52,0.0,508.76,181.72
ITEM-0024230,ORD-012652,PROD-0199,3,500.93,242.75,0.0,1502.79,774.54
ITEM-0024231,ORD-012652,PROD-0013,3,441.97,287.6,0.0,1325.91,463.11
ITEM-0024232,ORD-012653,PROD-0143,3,147.1,55.66,0.0,441.3,274.32
ITEM-0024233,ORD-012653,PROD-0021,2,643.54,361.56,0.0,1287.08,563.96
ITEM-0024234,ORD-012654,PROD-0089,2,770.94,316.34,0.0,1541.88,909.2
ITEM-0024235,ORD-012655,PROD-0131,3,235.16,118.91,0.0,705.48,348.75
ITEM-0024236,ORD-012656,PROD-0195,1,253.09,136.05,0.0,253.09,117.04
ITEM-0024237,ORD-012657,PROD-0162,3,253.85,114.45,0.0,761.55,418.2
ITEM-0024238,ORD-012657,PROD-0155,2,299.92,135.3,0.0,599.84,329.24
ITEM-0024239,ORD-012658,PROD-0198,2,289.88,175.19,0.0,579.76,229.38
ITEM-0024240,ORD-012658,PROD-0056,1,743.82,402.26,0.0,743.82,341.56
ITEM-0024241,ORD-012658,PROD-0145,3,117.19,76.02,0.0,351.57,123.51
ITEM-0024242,ORD-012658,PROD-0036,1,82.73,41.9,0.0,82.73,40.83
ITEM-0024243,ORD-012659,PROD-0174,3,68.0,30.47,0.0,204.0,112.59
ITEM-0024244,ORD-012660,PROD-0009,1,1051.81,420.85,0.0,1051.81,630.96
ITEM-0024245,ORD-012661,PROD-0154,2,38.97,24.91,0.0,77.94,28.12
ITEM-0024246,ORD-012662,PROD-0044,1,157.86,79.55,0.0,157.86,78.31
ITEM-0024247,ORD-012662,PROD-0042,2,37.56,21.85,0.0,75.12,31.42
ITEM-0024248,ORD-012662,PROD-0191,1,353.82,141.69,0.0,353.82,212.13
ITEM-0024249,ORD-012662,PROD-0185,2,331.51,151.7,0.0,663.02,359.62
ITEM-0024250,ORD-012662,PROD-0118,1,72.66,31.29,0.0,72.66,41.37
ITEM-0024251,ORD-012663,PROD-0021,3,643.54,361.56,0.0,1930.62,845.94
ITEM-0024252,ORD-012664,PROD-0113,1,74.56,31.26,3.73,70.83,39.57
ITEM-0024253,ORD-012664,PROD-0044,1,157.86,79.55,7.89,149.97,70.42
ITEM-0024254,ORD-012664,PROD-0078,2,403.87,182.94,20.19,767.36,401.48
ITEM-0024255,ORD-012665,PROD-0066,2,417.62,172.83,83.52,668.2,322.54
ITEM-0024256,ORD-012665,PROD-0040,1,87.09,32.87,17.42,69.67,36.8
ITEM-0024257,ORD-012665,PROD-0035,3,108.28,51.27,21.66,259.86,106.05
ITEM-0024258,ORD-012665,PROD-0061,2,263.42,168.98,52.68,421.48,83.52
ITEM-0024259,ORD-012665,PROD-0033,2,162.42,81.27,32.48,259.88,97.34
ITEM-0024260,ORD-012666,PROD-0170,2,406.1,148.77,0.0,812.2,514.66
ITEM-0024261,ORD-012666,PROD-0188,2,98.99,62.22,0.0,197.98,73.54
ITEM-0024262,ORD-012666,PROD-0063,1,857.26,393.73,0.0,857.26,463.53
ITEM-0024263,ORD-012666,PROD-0095,3,210.91,137.71,0.0,632.73,219.6
ITEM-0024264,ORD-012667,PROD-0162,1,253.85,114.45,0.0,253.85,139.4
ITEM-0024265,ORD-012667,PROD-0160,1,279.78,101.48,0.0,279.78,178.3
ITEM-0024266,ORD-012667,PROD-0044,1,157.86,79.55,0.0,157.86,78.31
ITEM-0024267,ORD-012668,PROD-0115,3,17.83,8.88,0.89,50.82,24.18
ITEM-0024268,ORD-012668,PROD-0147,3,130.44,86.16,6.52,371.76,113.28
ITEM-0024269,ORD-012669,PROD-0017,1,830.39,500.6,83.04,747.35,246.75
ITEM-0024270,ORD-012670,PROD-0099,3,104.92,49.23,0.0,314.76,167.07
ITEM-0024271,ORD-012670,PROD-0010,3,1052.31,472.02,0.0,3156.93,1740.87
ITEM-0024272,ORD-012670,PROD-0014,3,639.1,406.85,0.0,1917.3,696.75
ITEM-0024273,ORD-012671,PROD-0089,2,770.94,316.34,0.0,1541.88,909.2
ITEM-0024274,ORD-012672,PROD-0055,1,660.14,307.03,0.0,660.14,353.11
ITEM-0024275,ORD-012672,PROD-0049,3,68.26,47.02,0.0,204.78,63.72
ITEM-0024276,ORD-012673,PROD-0015,2,133.28,49.86,0.0,266.56,166.84
ITEM-0024277,ORD-012674,PROD-0190,2,323.87,121.49,0.0,647.74,404.76
ITEM-0024278,ORD-012675,PROD-0005,3,1276.32,751.98,0.0,3828.96,1573.02
ITEM-0024279,ORD-012676,PROD-0093,3,665.7,288.19,66.57,1797.39,932.82
ITEM-0024280,ORD-012677,PROD-0088,3,568.95,356.46,0.0,1706.85,637.47
ITEM-0024281,ORD-012677,PROD-0169,1,202.66,124.51,0.0,202.66,78.15
ITEM-0024282,ORD-012678,PROD-0103,3,37.28,20.13,0.0,111.84,51.45
ITEM-0024283,ORD-012679,PROD-0060,1,516.63,190.54,25.83,490.8,300.26
ITEM-0024284,ORD-012680,PROD-0173,1,178.09,70.26,0.0,178.09,107.83
ITEM-0024285,ORD-012680,PROD-0015,3,133.28,49.86,0.0,399.84,250.26
ITEM-0024286,ORD-012680,PROD-0047,2,161.1,58.36,0.0,322.2,205.48
ITEM-0024287,ORD-012680,PROD-0049,3,68.26,47.02,0.0,204.78,63.72
ITEM-0024288,ORD-012681,PROD-0136,2,209.97,107.96,0.0,419.94,204.02
ITEM-0024289,ORD-012682,PROD-0197,2,64.18,39.8,12.84,102.68,23.08
ITEM-0024290,ORD-012683,PROD-0180,2,144.79,71.3,0.0,289.58,146.98
ITEM-0024291,ORD-012683,PROD-0195,3,253.09,136.05,0.0,759.27,351.12
ITEM-0024292,ORD-012684,PROD-0082,3,193.03,135.78,0.0,579.09,171.75
ITEM-0024293,ORD-012685,PROD-0169,3,202.66,124.51,10.13,577.59,204.06
ITEM-0024294,ORD-012686,PROD-0009,1,1051.81,420.85,0.0,1051.81,630.96
ITEM-0024295,ORD-012687,PROD-0151,2,307.15,140.78,0.0,614.3,332.74
ITEM-0024296,ORD-012687,PROD-0150,3,176.47,91.59,0.0,529.41,254.64
ITEM-0024297,ORD-012688,PROD-0035,1,108.28,51.27,0.0,108.28,57.01
ITEM-0024298,ORD-012689,PROD-0148,1,227.91,118.46,0.0,227.91,109.45
ITEM-0024299,ORD-012689,PROD-0002,1,884.15,546.3,0.0,884.15,337.85
ITEM-0024300,ORD-012689,PROD-0019,2,1468.09,545.63,0.0,2936.18,1844.92
ITEM-0024301,ORD-012689,PROD-0001,3,953.45,349.12,0.0,2860.35,1812.99
ITEM-0024302,ORD-012689,PROD-0180,1,144.79,71.3,0.0,144.79,73.49
ITEM-0024303,ORD-012690,PROD-0086,1,548.14,202.22,0.0,548.14,345.92
ITEM-0024304,ORD-012691,PROD-0150,3,176.47,91.59,0.0,529.41,254.64
ITEM-0024305,ORD-012692,PROD-0112,3,10.27,7.01,2.05,24.66,3.63
ITEM-0024306,ORD-012693,PROD-0176,2,256.96,129.73,0.0,513.92,254.46
ITEM-0024307,ORD-012694,PROD-0169,3,202.66,124.51,40.53,486.39,112.86
ITEM-0024308,ORD-012695,PROD-0196,1,104.53,69.4,5.23,99.3,29.9
ITEM-0024309,ORD-012695,PROD-0194,3,151.53,74.18,7.58,431.85,209.31
ITEM-0024310,ORD-012695,PROD-0117,1,35.26,15.49,1.76,33.5,18.01
ITEM-0024311,ORD-012696,PROD-0138,3,312.0,114.25,0.0,936.0,593.25
ITEM-0024312,ORD-012697,PROD-0144,3,29.27,18.29,0.0,87.81,32.94
ITEM-0024313,ORD-012697,PROD-0013,2,441.97,287.6,0.0,883.94,308.74
ITEM-0024314,ORD-012698,PROD-0111,1,36.62,14.88,7.32,29.3,14.42
ITEM-0024315,ORD-012699,PROD-0037,2,58.73,38.95,0.0,117.46,39.56
ITEM-0024316,ORD-012700,PROD-0081,2,926.79,338.8,0.0,1853.58,1175.98
ITEM-0024317,ORD-012701,PROD-0045,2,43.56,23.26,0.0,87.12,40.6
ITEM-0024318,ORD-012701,PROD-0146,3,128.48,85.55,0.0,385.44,128.79
ITEM-0024319,ORD-012702,PROD-0023,3,362.29,143.59,0.0,1086.87,656.1
ITEM-0024320,ORD-012702,PROD-0130,1,61.86,25.24,0.0,61.86,36.62
ITEM-0024321,ORD-012702,PROD-0114,3,13.39,6.41,0.0,40.17,20.94
ITEM-0024322,ORD-012702,PROD-0179,2,569.07,209.01,0.0,1138.14,720.12
ITEM-0024323,ORD-012703,PROD-0113,1,74.56,31.26,7.46,67.1,35.84
ITEM-0024324,ORD-012704,PROD-0054,3,673.51,351.72,33.68,1919.49,864.33
ITEM-0024325,ORD-012704,PROD-0068,3,77.59,47.71,3.88,221.13,78.0
ITEM-0024326,ORD-012704,PROD-0041,1,324.57,122.27,16.23,308.34,186.07
ITEM-0024327,ORD-012704,PROD-0037,2,58.73,38.95,2.94,111.58,33.68
ITEM-0024328,ORD-012705,PROD-0013,1,441.97,287.6,22.1,419.87,132.27
ITEM-0024329,ORD-012705,PROD-0056,1,743.82,402.26,37.19,706.63,304.37
ITEM-0024330,ORD-012706,PROD-0123,3,92.64,34.73,0.0,277.92,173.73
ITEM-0024331,ORD-012706,PROD-0127,1,177.0,98.63,0.0,177.0,78.37
ITEM-0024332,ORD-012707,PROD-0197,2,64.18,39.8,0.0,128.36,48.76
ITEM-0024333,ORD-012708,PROD-0010,3,1052.31,472.02,0.0,3156.93,1740.87
ITEM-0024334,ORD-012709,PROD-0064,3,186.93,122.15,0.0,560.79,194.34
ITEM-0024335,ORD-012709,PROD-0038,2,78.94,29.22,0.0,157.88,99.44
ITEM-0024336,ORD-012710,PROD-0147,1,130.44,86.16,0.0,130.44,44.28
ITEM-0024337,ORD-012711,PROD-0092,1,696.36,329.11,0.0,696.36,367.25
ITEM-0024338,ORD-012711,PROD-0023,2,362.29,143.59,0.0,724.58,437.4
ITEM-0024339,ORD-012711,PROD-0122,2,57.35,21.1,0.0,114.7,72.5
ITEM-0024340,ORD-012711,PROD-0003,2,184.71,70.7,0.0,369.42,228.02
ITEM-0024341,ORD-012712,PROD-0183,2,84.2,35.98,0.0,168.4,96.44
ITEM-0024342,ORD-012712,PROD-0122,2,57.35,21.1,0.0,114.7,72.5
ITEM-0024343,ORD-012713,PROD-0171,3,222.3,111.96,0.0,666.9,331.02
ITEM-0024344,ORD-012714,PROD-0106,2,51.35,26.03,0.0,102.7,50.64
ITEM-0024345,ORD-012714,PROD-0114,1,13.39,6.41,0.0,13.39,6.98
ITEM-0024346,ORD-012714,PROD-0182,2,415.31,183.33,0.0,830.62,463.96
ITEM-0024347,ORD-012714,PROD-0118,1,72.66,31.29,0.0,72.66,41.37
ITEM-0024348,ORD-012715,PROD-0090,3,483.59,254.08,0.0,1450.77,688.53
ITEM-0024349,ORD-012716,PROD-0147,3,130.44,86.16,6.52,371.76,113.28
ITEM-0024350,ORD-012716,PROD-0095,3,210.91,137.71,10.55,601.08,187.95
ITEM-0024351,ORD-012716,PROD-0128,3,193.98,85.06,9.7,552.84,297.66
ITEM-0024352,ORD-012716,PROD-0119,1,12.67,5.51,0.63,12.04,6.53
ITEM-0024353,ORD-012716,PROD-0001,3,953.45,349.12,47.67,2717.34,1669.98
ITEM-0024354,ORD-012717,PROD-0080,3,29.16,12.66,0.0,87.48,49.5
ITEM-0024355,ORD-012717,PROD-0135,1,161.12,63.01,0.0,161.12,98.11
ITEM-0024356,ORD-012717,PROD-0171,1,222.3,111.96,0.0,222.3,110.34
ITEM-0024357,ORD-012717,PROD-0062,3,743.37,422.1,0.0,2230.11,963.81
ITEM-0024358,ORD-012718,PROD-0044,2,157.86,79.55,0.0,315.72,156.62
ITEM-0024359,ORD-012718,PROD-0025,3,62.17,24.46,0.0,186.51,113.13
ITEM-0024360,ORD-012718,PROD-0094,1,760.2,287.3,0.0,760.2,472.9
ITEM-0024361,ORD-012719,PROD-0162,1,253.85,114.45,0.0,253.85,139.4
ITEM-0024362,ORD-012720,PROD-0109,1,83.99,34.52,0.0,83.99,49.47
ITEM-0024363,ORD-012721,PROD-0049,2,68.26,47.02,6.83,122.86,28.82
ITEM-0024364,ORD-012722,PROD-0036,1,82.73,41.9,0.0,82.73,40.83
ITEM-0024365,ORD-012722,PROD-0183,3,84.2,35.98,0.0,252.6,144.66
ITEM-0024366,ORD-012722,PROD-0064,3,186.93,122.15,0.0,560.79,194.34
